original_title,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,budget,6.0 cast,5.0 cast,8.0 cast,6.0 director,8.0 production_companies,6.0 production_companies,7.0 cast,4.0 cast,7.0 production_companies,8.0 director,vote_average,4.0 production_companies,7.0 director,5.0 director,4.0 director,5.0 production_companies
A Serious Man,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7114803.03887467,5.0,0.0,0.5,2.0,0.0,5.0,0.0,0.0,4.0,0.0,6.0,2.5,1.5,0.5,0.0,2.5
A Sound of Thunder,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,89325063.1723595,1.25,0.75,0.0,0.5,0.0,1.5,0.0,5.0,1.0,0.0,4.0,5.0,0.0,1.0,1.0,1.75
A Star Is Born,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,22990188.170858398,2.0,5.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,1.0,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,2.0
A Thousand Words,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37989771.254089795,4.0,5.0,0.0,0.5,1.0,2.5,1.0,1.0,2.5,0.0,5.0,1.0,0.0,1.0,1.0,4.0
A Time to Kill,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55608669.55841011,5.0,3.6666666666666665,1.0,1.0,1.3333333333333333,2.0,5.0,1.6666666666666667,2.0,0.0,7.0,1.6666666666666667,1.0,1.0,0.3333333333333333,2.0
A Troll in Central Park,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,33835565.916757695,1.5,0.0,0.0,2.0,0.0,0.75,1.75,5.0,0.0,0.0,4.0,1.0,1.25,1.5,2.0,0.0
A Very Harold & Kumar Christmas,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18418562.8092379,5.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0
A View to a Kill,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60814981.567992605,2.0,5.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
A Walk Among the Tombstones,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25790549.4216008,5.0,1.5,0.25,1.0,0.5,5.0,1.5,0.0,3.25,0.0,6.0,0.5,0.0,0.0,0.0,2.5
A Walk in the Clouds,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28619337.3421393,5.0,0.5,0.0,1.0,0.0,2.0,1.0,0.5,0.5,0.0,6.0,0.5,0.0,0.0,0.0,1.0
A Walk in the Woods,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7359996.761601421,3.0,5.0,0.0,1.0,0.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,5.0,0.0,0.0,1.0,0.0,2.0
A Walk to Remember,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,13334875.329826,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,1.0,5.0,1.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0
A.I. Artificial Intelligence,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,123148811.669384,5.0,2.6666666666666665,0.0,1.0,1.3333333333333333,4.0,0.6666666666666666,0.3333333333333333,3.6666666666666665,0.3333333333333333,6.0,1.3333333333333333,1.0,1.0,0.0,3.0
ATL,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21633383.1658314,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
ATM,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2849232.84405673,0.5,5.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0
AVP: Alien vs. Predator,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80811177.9868504,0.6666666666666666,5.0,0.0,0.6666666666666666,1.0,4.0,0.3333333333333333,0.0,2.6666666666666665,0.0,5.0,3.3333333333333335,0.0,1.0,0.0,5.0
Abandon,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,30306534.8405136,3.6666666666666665,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.6666666666666667,5.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,2.6666666666666665
Abduction,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33928931.490701504,2.6666666666666665,5.0,0.0,0.6666666666666666,0.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0
About Cherry,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2374360.70338061,3.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0
About Last Night,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11513638.134643199,4.5,5.0,0.0,0.5,0.0,1.5,0.0,1.5,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
About Schmidt,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36367841.8086164,5.0,3.0,0.5,1.0,0.5,2.0,2.5,1.5,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0
About a Boy,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32731057.6277547,5.0,2.6666666666666665,0.0,2.0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,0.0,6.0,1.0,0.0,1.6666666666666667,0.6666666666666666,1.0
Above the Law,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13829182.673177302,1.5,5.0,0.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,0.75,1.0,0.0,1.0
Abraham Lincoln: Vampire Hunter,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,65532355.413304895,2.6666666666666665,5.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,4.0
Absence of Malice,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,28778289.658281703,5.0,1.3333333333333333,0.6666666666666666,1.0,0.0,2.0,1.3333333333333333,0.0,1.6666666666666667,0.0,6.0,1.0,0.0,0.6666666666666666,0.0,2.0
Absolute Power,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67923016.0536048,5.0,4.0,0.0,1.0,0.6666666666666666,3.0,5.0,0.6666666666666666,2.6666666666666665,0.0,6.0,2.0,1.0,1.0,0.0,3.0
Accepted,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24878390.6407061,5.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0
Ace Ventura: Pet Detective,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22066673.423972398,5.0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.5,0.0,0.5,0.0,1.0
Ace Ventura: When Nature Calls,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42929006.013208896,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0
Act of Valor,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11396931.3762269,5.0,0.6666666666666666,0.0,2.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
Action Jackson,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12907237.1616321,3.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.8,0.0,5.0,0.4,0.0,1.0,0.0,2.0
Action Replayy,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,10000000.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5,5.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0
Adaptation.,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23032966.4787903,3.6666666666666665,3.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,3.0
Admission,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12168433.585625501,1.6666666666666667,5.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,5.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0
Adore,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14976533.643846698,5.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0
Adventureland,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9655804.12418705,5.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,3.0
Afflicted,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,292906.954145324,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.5,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Affliction,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8150761.92643258,3.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0
After Earth,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121684335.85625501,1.6666666666666667,5.0,0.0,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,0.0,1.0,0.0,5.0,1.6666666666666667,0.0,1.0,1.0,3.0
After Hours,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9122247.2351989,2.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,5.0,0.0,2.0,0.3333333333333333,7.0,0.0,1.0,0.0,0.0,0.0
After the Sunset,11,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69266723.9887289,5.0,2.5,0.0,1.0,0.25,3.0,1.25,0.0,1.5,0.0,6.0,1.0,0.0,0.75,0.25,2.25
After.Life,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4573801.95356229,2.25,5.0,0.25,0.0,0.0,0.0,1.0,0.5,0.0,0.0,5.0,0.75,0.0,1.0,0.0,3.0
Against the Ropes,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,45023370.592673704,3.0,2.5,0.0,0.0,1.0,2.0,3.0,5.0,1.0,0.0,4.0,5.0,0.0,0.0,1.0,1.0
Agent Cody Banks,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33189874.0539107,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,5.0,0.0,0.0,1.0,1.0
Agent Cody Banks 2: Destination London,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30015580.3951158,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0
Agora,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,71148030.38874671,5.0,1.3333333333333333,0.0,1.0,0.0,5.0,0.6666666666666666,0.0,0.3333333333333333,0.0,6.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
Air Bud,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4075380.96321629,2.0,5.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,1.0
Air Force One,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115469127.29112801,5.0,4.0,2.0,1.0,0.0,3.0,2.5,2.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0
Airplane!,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9261128.63522451,1.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,1.0
Airport,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56163683.43901459,5.0,0.0,0.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Airport '77,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21586686.1954221,1.5,5.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Airport 1975,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13266851.665542599,5.0,0.5,0.0,1.0,0.25,1.0,1.75,0.75,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Akeelah and the Bee,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8653353.26633258,5.0,3.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0
Aladdin,11,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43512679.1284907,0.8,1.8,0.0,0.8,0.6,1.0,5.0,0.2,1.0,0.0,7.0,0.6,2.0,0.0,0.0,1.0
Alatriste,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25960059.7989977,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0
Albert Nobbs,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7755184.34073177,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
Alex & Emma,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35560579.3434758,2.5,5.0,0.0,1.0,0.0,2.0,0.5,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,4.0
Alex Cross,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42738492.660851,2.25,5.0,0.0,0.75,0.0,1.0,0.75,0.25,0.75,0.0,5.0,0.5,0.0,1.0,0.25,1.0
Alexander,11,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,178939036.970883,2.8,5.0,0.2,0.6,0.6,2.8,2.4,0.2,1.4,0.0,5.0,0.6,0.8,1.0,0.0,5.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25790549.4216008,5.0,1.5,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.5,0.0,3.0
Alfie,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69266723.9887289,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Ali,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131769228.486241,5.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0
Alice in Wonderland,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,200000000.0,5.0,2.0,0.3333333333333333,1.0,0.3333333333333333,5.0,2.3333333333333335,0.0,3.0,0.0,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3.0
Alien,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,33050094.027517498,4.25,1.5,0.0,1.0,0.0,1.5,5.0,1.0,2.0,0.0,7.0,1.0,1.0,0.5,0.25,0.75
Alien: Resurrection,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,95092222.47504671,3.0,5.0,0.0,0.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.0,0.0,5.0,2.0,0.0,1.0,0.0,2.0
Aliens,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,36804018.6009499,2.75,2.5,0.0,0.75,0.5,2.75,5.0,1.0,3.0,0.0,7.0,2.0,1.0,0.0,0.0,1.75
Aliens in the Attic,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,45738019.5356229,0.0,5.0,0.0,0.0,0.4,2.4,0.0,0.0,1.6,0.0,5.0,1.8,0.0,1.0,0.0,5.0
Aliens vs Predator: Requiem,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,42066743.3052618,0.4,0.0,0.0,0.0,0.4,3.2,0.0,5.0,3.2,0.0,4.0,4.0,0.0,0.0,2.0,3.6
AlienÂ³,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,77701212.7294478,5.0,3.3333333333333335,0.0,1.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0
Alive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,48303038.774358705,5.0,1.5,0.0,1.0,0.5,2.0,0.75,0.25,2.0,0.0,6.0,1.75,0.0,0.0,0.75,2.0
All About Steve,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15246006.511874301,4.0,4.0,0.0,1.0,0.0,4.0,1.0,5.0,3.0,0.0,4.0,5.0,0.0,0.0,1.0,5.0
All About the Benjamins,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16971659.5106876,5.0,1.6666666666666667,0.0,1.0,0.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
All Dogs Go to Heaven,11,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24273992.1587969,5.0,0.4,0.0,3.0,0.0,2.0,1.0,1.0,0.2,0.0,6.0,0.0,1.2,1.6,1.2,1.6
All Is Lost,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8424300.17466382,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6666666666666666
All the King's Men,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,59491803.7060365,4.5,5.0,0.0,0.5,0.0,4.0,4.0,0.5,3.5,0.0,5.0,2.0,0.0,1.0,0.0,5.0
All the President's Men,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,32569433.2420495,2.5,1.25,0.5,0.5,0.5,1.25,5.0,0.0,2.0,0.0,7.0,0.75,1.0,0.5,0.0,1.5
Almost Famous,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,75977526.8605883,2.0,3.0,0.0,0.5,0.0,2.5,5.0,0.0,3.0,0.0,7.0,0.5,1.0,0.0,0.0,1.0
Aloft,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7368728.40617167,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0
Aloha,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34039985.0224065,5.0,5.0,0.0,0.6666666666666666,0.0,3.3333333333333335,3.0,0.6666666666666666,1.6666666666666667,0.0,5.0,1.6666666666666667,0.0,1.0,0.0,5.0
Alone in the Dark,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,22331265.7930898,1.0,1.0,0.0,0.0,0.0,1.0,0.75,5.0,0.5,0.0,4.0,5.0,0.0,0.0,1.0,1.5
Along Came Polly,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48486706.792110205,5.0,5.0,0.0,0.5,0.0,2.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
Along Came a Spider,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73889287.00163059,1.5,5.0,0.25,0.75,0.25,1.0,1.75,0.25,1.0,0.0,5.0,0.75,0.0,1.0,0.5,5.0
Alpha and Omega,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,4.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,3.0
Altered States,12,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,39690551.2938193,5.0,1.4,0.0,1.0,0.8,1.0,1.0,0.2,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Alvin and the Chipmunks,12,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,63100114.9578927,2.4,5.0,0.0,0.0,0.0,1.8,1.2,0.6,1.4,0.0,5.0,1.6,0.0,1.0,0.0,4.0
Alvin and the Chipmunks: Chipwrecked,12,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,72704853.1943604,1.6,5.0,0.0,0.8,0.0,0.8,0.6,0.4,0.4,0.0,5.0,0.6,0.0,1.0,0.0,1.0
Alvin and the Chipmunks: The Squeakquel,12,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,76230032.5593715,1.6,5.0,0.0,0.2,0.0,1.2,1.2,0.4,1.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
Always,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,54528533.1103409,2.0,5.0,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.0,0.0,2.3333333333333335,0.3333333333333333,5.0,1.3333333333333333,0.6666666666666666,1.0,0.0,3.0
Amadeus,10,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,37782756.7054947,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,5.0,0.0,1.0,0.3333333333333333,7.0,0.3333333333333333,1.0,0.0,0.0,1.0
Amelia,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40656017.3649981,3.3333333333333335,5.0,0.0,0.6666666666666666,0.0,1.0,2.3333333333333335,1.0,1.0,0.0,5.0,0.0,0.3333333333333333,1.0,0.0,3.0
American Beauty,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19635792.6989148,4.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0
American Dreamz,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18388375.690956697,3.6666666666666665,2.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.6666666666666665,5.0,1.0,0.0,4.0,2.0,0.0,0.6666666666666666,1.0,1.6666666666666667
American Gangster,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105166858.263154,4.0,3.0,0.0,1.0,0.5,4.0,5.0,0.5,5.0,0.0,7.0,1.5,1.0,1.0,1.0,3.5
American Gigolo,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,12700976.4140221,1.75,5.0,0.0,0.25,0.75,1.0,0.75,0.5,1.0,0.0,5.0,0.75,0.0,1.0,0.5,1.0
American Graffiti,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3815970.99272706,5.0,1.0,0.0,1.0,1.0,3.0,1.5,0.0,1.5,0.0,6.0,1.0,0.0,0.0,0.0,1.0
American History X,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26753909.3815659,1.0,1.0,5.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0
American Hustle,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37441334.1096169,5.0,2.5,1.0,1.0,0.0,3.0,2.5,0.0,1.5,0.0,6.0,1.0,0.5,0.0,0.0,2.5
American Outlaws,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43102084.0842845,1.5,5.0,0.0,0.5,0.0,0.5,0.0,1.5,0.5,0.0,5.0,0.5,0.0,1.0,0.5,2.0
American Pie,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14399581.3125375,5.0,3.5,0.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,6.0,1.5,0.0,1.5,0.5,4.0
American Pie 2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36944643.500815295,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
American Psycho,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8864044.80040197,4.666666666666667,4.333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,5.0,1.0,3.0,0.0,7.0,0.6666666666666666,1.0,0.0,0.0,2.3333333333333335
American Reunion,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47487214.0676122,5.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
American Sniper,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54160153.7853618,0.5,1.0,0.0,1.0,0.5,3.0,5.0,0.0,5.0,0.0,7.0,1.0,1.0,0.5,0.0,2.0
American Ultra,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25759988.665604897,2.0,5.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,5.0,0.5,0.0,1.0,0.0,5.0
American Wedding,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65194395.463039,5.0,4.5,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0
Amistad,12,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,48904571.5585954,5.0,2.0,0.6666666666666666,1.0,0.0,1.0,2.3333333333333335,0.0,0.3333333333333333,0.6666666666666666,6.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
An American Werewolf in London,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23981908.048568103,0.0,0.5,0.0,1.0,0.0,1.0,5.0,0.0,4.0,0.0,7.0,1.0,1.0,0.5,0.0,1.0
